StockCode,Description,Revenue,UnitsSold,CumulativeRevenue,CumulativeRevenuePercent,Category
22407,MONEY BOX FIRST AID DESIGN,36.78,44,20468333.551000047,99.9594637136521,C
17014E,ORIGAMI OPIUM INCENSE CONES,36.599999999999994,95,20468370.15100005,99.9596424539664,C
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,36.33,7,20468406.481000047,99.9598198757046,C
90214F,"LETTER ""F"" BLING KEY RING",36.28,44,20468442.76100005,99.95999705326204,C
90037D,TINY CRYSTALS BRACELET BLACK,35.870000000000005,14,20468478.63100005,99.96017222853727,C
90060B,FIRE POLISHED GLASS NECKL GOLD,35.7,6,20468514.33100005,99.96034657359793,C
37348,SET OF 4 PASTEL STACKING MUGS,35.7,14,20468550.031000048,99.9605209186586,C
90132,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,35.63,7,20468585.661000047,99.96069492186619,C
90011C,GREEN CRYSTAL DROP EARRINGS,35.33,12,20468620.991000045,99.96086745998925,C
90152B,BLUE/GREEN SHELL NECKLACE W PENDANT,35.26,6,20468656.251000047,99.96103965625925,C
79063D,"RETRO PILL BOX , REVOLUTIONARY",35.14,189,20468691.391000047,99.96121126649543,C
84510e,SET OF 4 GREEN CAROUSEL COASTERS,35.089999999999996,14,20468726.481000047,99.96138263255085,C
82613b,"METAL SIGN,CUPCAKE SINGLE HOOK",35.04,14,20468761.521000046,99.96155375442551,C
84745B,BLUE HANGING GINGHAM EASTER HEN,34.86,83,20468796.381000046,99.96172399724945,C
DCGS0058,MISO PRETTY  GUM,34.82,42,20468831.201000046,99.96189404472878,C
23196,LEAVES MAGNETIC  SHOPPING LIST,34.8,24,20468866.001000047,99.96206399453582,C
84868B,BLUE BABY BOY'S MEMORY BOX,34.75,5,20468900.751000047,99.9622337001621,C
37482p,CUBIC MUG PINK POLKA DOT,34.7,2,20468935.451000046,99.96240316160761,C
90081B,LILY BROOCH WHITE/SILVER COLOUR,34.65,7,20468970.101000044,99.96257237887237,C
84546,CROCHET POODLE KEYRING,34.65,21,20469004.751000043,99.9627415961371,C
35955,SMALL FOLKART CHRISTMAS TREE DEC,34.62,135,20469039.371000044,99.96291066689342,C
22852,"DOG BOWL, ENAMEL , CREAM COLOUR",34.0,8,20469073.371000044,99.96307670980833,C
44265,M/COLOUR POM-POM CURTAIN,34.0,8,20469107.371000044,99.96324275272325,C
22200,FRYING PAN PINK RETROSPOT,33.97,7,20469141.341000043,99.9634086491297,C
90066A,PINK VINTAGE VICTORIAN CHOKER,33.75,5,20469175.091000043,99.96357347114083,C
81950B,FLOWER BLUE CLOCK WITH SUCKER,33.64,116,20469208.731000043,99.9637377559543,C
47591b,SCOTTIES CHILDRENS APRON,33.6,8,20469242.331000045,99.96390184542317,C
23390,DOLLY GIRL MINI RUCKSACK,33.2,8,20469275.531000044,99.96406398144596,C
84456,SET OF 3 RABBIT EGG EASTER,33.15,37,20469308.681000043,99.96422587328799,C
90076,MONTANA DIAMOND CLUSTER EARRINGS,33.0,12,20469341.681000043,99.96438703258777,C
DCGS0003,BOXED GLASS ASHTRAY,32.589999999999996,13,20469374.271000043,99.96454618960533,C
82613c,"METAL SIGN,CUPCAKE SINGLE HOOK",32.48,13,20469406.751000043,99.96470480942521,C
85079,EMBROIDERED REINDEER DECORATION,32.25,23,20469439.001000043,99.96486230601363,C
90214O,"LETTER ""O"" BLING KEY RING",31.419999999999998,36,20469470.421000045,99.96501574920148,C
85131D,BEADED CRYSTAL HEART PINK\ON STICK,31.299999999999997,20,20469501.721000046,99.96516860635552,C
23632,SET 10 CARDS CHEERFUL ROBIN 17065,31.200000000000003,15,20469532.921000045,99.96532097514802,C
23366,SET 12 COLOUR PENCILS DOILEY,31.200000000000003,48,20469564.121000044,99.96547334394053,C
44091C,MULTICOLOUR CRUSOE CHECK LAMPSHADE,30.66,61,20469594.781000044,99.96562307558087,C
22937,BAKING MOULD CUPCAKE CHOCOLATE,30.6,12,20469625.381000046,99.9657725142043,C
22577,WOODEN HEART CHRISTMAS SCANDISPOT,30.6,36,20469655.981000047,99.96592195282771,C
22641,SET OF 4 NAPKIN CHARMS INSTUMENT   ,30.6,12,20469686.58100005,99.96607139145115,C
22937,BAKING MOULD CHOCOLATE CUP CAKES,30.6,12,20469717.18100005,99.96622083007458,C
21919,Electronic Talking Breath-A-Loser,30.47,6,20469747.65100005,99.96636963382804,C
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,30.419999999999998,38,20469778.07100005,99.96651819340074,C
84745A,PINK HANGING GINGHAM EASTER HEN,30.240000000000002,72,20469808.31100005,99.9666658739227,C
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,30.23,8,20469838.54100005,99.96681350560853,C
18010,ASSORTED FRAGRANCE BATH CONFETTI,30.16,64,20469868.70100005,99.96696079544128,C
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,30.08,14,20469898.781000048,99.96710769458483,C
47563B,WAVELINE SURF IRONING BOARD COVER,30.0,8,20469928.781000048,99.96725420303918,C
22772,DRAWER KNOB ACRYLIC EDWARDIAN PINK,30.0,24,20469958.781000048,99.9674007114935,C
22771,DRAWER KNOB ACRYLIC EDWARDIAN CLEAR,30.0,24,20469988.781000048,99.96754721994783,C
23437,GIFT BAG LARGE 50'S CHRISTMAS,30.0,24,20470018.781000048,99.96769372840217,C
23396,BUTTERFLY CUSHION COVER,30.0,8,20470048.781000048,99.9678402368565,C
22410,TIN CAN HOUSEKEEPING DESIGN,30.0,24,20470078.781000048,99.96798674531084,C
BANK CHARGES, Bank Charges,30.0,2,20470108.781000048,99.96813325376519,C
22775,DRAWERKNOB ACRYLIC EDWARDIAN PURPLE,30.0,24,20470138.781000048,99.96827976221952,C
23252,ENAMEL JUG PANTRY,30.0,8,20470168.781000048,99.96842627067386,C
23250,ENAMEL BOWL PANTRY,30.0,24,20470198.781000048,99.9685727791282,C
22773,DRAWER KNOB ACRYLIC EDWARDIAN GREEN,30.0,24,20470228.781000048,99.96871928758253,C
22405,TIN CAN POCKET MONEY DESIGN,30.0,24,20470258.781000048,99.96886579603688,C
90176E,DIAMANTE NECKLACE GREEN,29.98,4,20470288.76100005,99.9690122068189,C
21767,FRENCH STYLE WIRE DOOR CABINET ,29.95,1,20470318.711000048,99.96915847109248,C
78056,CAMOUFLAGE BACKPACK ON WHEELS,29.849999999999998,3,20470348.56100005,99.96930424700456,C
22351,DOTCOMGIFTSHOP TEA TOWEL,29.81,15,20470378.371000048,99.969449827572,C
84985a,SET OF 72 GREEN PAPER DOILIES,29.8,10,20470408.17100005,99.96959535930333,C
22474,"TRAY FOR TV DINNER ,SPACEBOY",29.700000000000003,6,20470437.871000048,99.96974040267311,C
22472,"TRAY FOR TV DINNER , DOLLY GIRL",29.700000000000003,6,20470467.571000047,99.96988544604291,C
23530,"WALL ART,ONLY ONE PERSON ",29.700000000000003,6,20470497.271000046,99.9700304894127,C
35598A,DUSTY PINK CHRISTMAS TREE 60CM,29.500000000000004,10,20470526.771000046,99.97017455605945,C
78034B,BLUE NETTING STORAGE HANGER,29.25,15,20470556.021000046,99.97031740180243,C
90214V,"LETTER ""V"" BLING KEY RING",28.98,38,20470585.001000047,99.97045892896934,C
46776f,WOVEN ROSE GARDEN CUSHION COVER ,28.91,7,20470613.911000047,99.97060011428316,C
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,28.86,46,20470642.771000046,99.97074105541623,C
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,28.56,68,20470671.331000045,99.97088053146474,C
23380,PACK OF 12 DOILEY TISSUES,28.08,72,20470699.411000043,99.97101766337799,C
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,28.05,33,20470727.461000044,99.9711546487828,C
17091F,SANDALWOOD INCENSE IN TIN,27.71,19,20470755.171000045,99.97128997375847,C
23613,SET 10 XMAS CARDS & BADGES 17070,27.39,11,20470782.561000045,99.97142373597728,C
23637,SET 10 CARDS OUT OF ORDER 17216,27.39,11,20470809.951000046,99.97155749819609,C
21097,SET/6 GREEN SPRING  PAPER PLATE,27.2,32,20470837.151000045,99.97169033252801,C
84867b,BLUE BABY BOY'S PHOTO ALBUM,27.14,2,20470864.291000046,99.97182287384304,C
90187A,BLUE DROP EARRINGS W BEAD CLUSTER,27.04,8,20470891.331000045,99.97195492679654,C
23702,High Resolution Image,27.0,4,20470918.331000045,99.97208678440546,C
44235,ASSORTED COLOURED CIRCLE MOBILE ,26.88,64,20470945.211000044,99.97221805598053,C
17013F,ORIGAMI SANDLEWOOD INCENSE IN TUBE,26.7,62,20470971.911000043,99.97234844850489,C
90027A,GLASS BEAD HOOP EARRINGS BLACK,26.52,9,20470998.431000043,99.97247796197853,C
90025E,BAROQUE BUTTERFLY EARRINGS MONTANA,26.5,7,20471024.931000043,99.97260737777985,C
22232,3 PIECE JIGSAW TOADSTOOLS,26.4,16,20471051.33100004,99.97273630521967,C
84876C,SILVER HEART COMPACT MIRROR,26.25,7,20471077.58100004,99.97286450011721,C
23636,SET 10 CARDS WISHING TREE 17116,26.19,9,20471103.771000043,99.97299240199786,C
90182A,AMBER 3 BEAD DROP EARRINGS,26.16,9,20471129.931000043,99.97312015737003,C
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,26.06,27,20471155.99100004,99.9732474243807,C
85164b,BLACK BAROQUE CUCKOO CLOCK,26.04,1,20471182.03100004,99.97337459371906,C
90041,PEARL AND CHERRY QUARTZ BRACLET,25.67,7,20471207.701000042,99.97349995611982,C
20954,*USB Office Mirror Ball,25.590000000000003,3,20471233.291000042,99.97362492783137,C
22168,"ORGANISER WOOD, ANTIQUE WHITE ",25.5,3,20471258.791000042,99.97374946001756,C
84968b,S/16 VINTAGE IVORY CUTLERY,25.49,1,20471284.28100004,99.97387394336758,C
84968d,S/16 VINTAGE RED CUTLERY,25.49,1,20471309.77100004,99.97399842671761,C
84968a,S/16 VINTAGE ROSE CUTLERY,25.49,1,20471335.261000037,99.97412291006765,C
84968b,SET OF 16 VINTAGE IVORY CUTLERY,25.49,1,20471360.751000036,99.97424739341767,C
90142A,GREEN PENDANT SHELL NECKLACE,25.45,5,20471386.201000035,99.9743716814231,C
DCGS0070,CAMOUFLAGE DOG COLLAR,25.44,2,20471411.641000036,99.97449592059237,C
85035a,GARDENIA 3 WICK MORRIS BOXED CANDLE,25.410000000000004,3,20471437.051000036,99.9746200132532,C
84997c,BLUE 3 PIECE MINI DOTS CUTLERY SET,25.410000000000004,3,20471462.461000036,99.97474410591403,C
90214Y,"LETTER ""Y"" BLING KEY RING",25.339999999999996,68,20471487.801000036,99.97486785672179,C
90055,CRACKED GLAZE EARRINGS BROWN,25.28,10,20471513.081000037,99.97499131451265,C
35597D,PINK/WHITE CHRISTMAS TREE 30CM,25.28,58,20471538.36100004,99.97511477230351,C
90053,CRACKED GLAZE EARRINGS IVORY,25.23,10,20471563.59100004,99.97523798591361,C
84510c,SET OF 4 POLKADOTS COASTERS,25.099999999999998,10,20471588.69100004,99.97536056465376,C
84596b,SMALL DOLLY MIX DESIGN ORANGE BOWL,25.099999999999998,10,20471613.791000042,99.97548314339387,C
90128C,GREEN LEAVES AND BEADS PHONE CHARM,25.04,17,20471638.83100004,99.9756054291171,C
23104,IVORY PANTRY HANGING LAMP ,25.0,2,20471663.83100004,99.9757275194957,C
22719,"GUMBALL COATHOOK., BLACK & WHITE ",25.0,20,20471688.83100004,99.97584960987432,C
23214,BELL HEART ANTIQUE GOLD,24.96,12,20471713.791000042,99.97597150490833,C
23620,SET 10 CARDS PERFECT POST 17090,24.900000000000002,10,20471738.69100004,99.97609310692542,C
23240,SET OF 4 KNICK KNACK TINS  DOILEY ,24.9,6,20471763.59100004,99.97621470894252,C
85034a,3 GARDENIA MORRIS BOXED CANDLES,24.869999999999997,3,20471788.46100004,99.97633616445117,C
84550,CROCHET LILAC/RED BEAR KEYRING,24.75,15,20471813.21100004,99.976457033926,C
35633B,BLUE TINSEL GARLAND ,24.7,130,20471837.91100004,99.97657765922007,C
35596,WOOD XMAS TREE 9 FIG SHELVES,24.65,29,20471862.561000038,99.97669804033336,C
10124A,SPOTS ON RED BOOKCOVER TAPE,24.36,58,20471886.921000037,99.9768170051983,C
84450A,PINK RABBIT SITTING EASTER,24.18,52,20471911.101000037,99.97693509101249,C
37494a,FAIRY CAKE CERAMIC BUTTER DISH,24.16,4,20471935.261000037,99.97705307915437,C
72801E,4 FESTIVE GREEN DINNER CANDLES,23.91,51,20471959.171000037,99.97716984639248,C
84575B,BROWN DOG CANNISTER W BONE,23.8,4,20471982.971000038,99.97728607643293,C
79302m,"ART LIGHTS,FUNK MONKEY",23.77,4,20472006.741000038,99.97740215996491,C
85184c,S/4 VALENTINE DECOUPAGE HEART BOX,23.77,4,20472030.511000037,99.9775182434969,C
90128B,BLUE LEAVES AND BEADS PHONE CHARM,23.759999999999998,18,20472054.27100004,99.97763427819274,C
17014F,ORIGAMI SANDLEWOOD INCENSE CONES,23.699999999999996,61,20472077.971000038,99.97775001987166,C
47556b,TEA TIME TEA TOWELS ,23.64,4,20472101.61100004,99.97786546853368,C
90011E,AMBER CRYSTAL DROP EARRINGS,23.61,8,20472125.221000038,99.97798077068725,C
85040b,SET/4 BLUE FLOWER CANDLES IN BOWL,23.519999999999996,7,20472148.741000038,99.97809563331545,C
47552A,DOTS IRONING BOARD COVER,23.4,12,20472172.141000036,99.97820990990982,C
23244,CANNISTER VINTAGE LEAF DESIGN,23.4,12,20472195.541000035,99.9783241865042,C
23623,SET 10 CARD CHRISTMAS WELCOME 17112,23.28,8,20472218.821000036,99.97843787706476,C
23236,STORAGE TIN VINTAGE DOILEY ,23.13,7,20472241.951000035,99.97855083508304,C
23106,ZINC PLANT POT HOLDER,23.12,8,20472265.071000036,99.97866374426519,C
84509E,CAROUSEL PLACEMATS ,23.060000000000002,4,20472288.131000035,99.97877636043042,C
90095,NECKLACE+BRACELET SET PINK BLOSSOM,22.91,8,20472311.041000035,99.9788882440534,C
23145,ZINC T-LIGHT HOLDER STARS LARGE,22.8,24,20472333.841000035,99.9789995904787,C
84450B,YELLOW RABBIT SAT EASTER,22.63,51,20472356.471000034,99.9791101066894,C
90025C,BAROQUE BUTTERFLY EARRINGS GREEN,22.56,6,20472379.031000033,99.97922028104706,C
37477C,"FLOWER FAIRY MUG+COASTER,ROSE",22.5,6,20472401.531000033,99.97933016238781,C
85225,BLING KEY RING STAND,22.5,19,20472424.031000033,99.97944004372856,C
90189B,GOLD 2 STRAND NECKLACE-LEAF CHARMS,22.5,3,20472446.531000033,99.97954992506932,C
23640,SET 10 CARDS SCOTTIE DOG 17211,22.410000000000004,9,20472468.941000033,99.9796593668847,C
23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,22.410000000000004,9,20472491.351000033,99.9797688087001,C
35652,VINTAGE BEAD CHAISE LONG JEWEL BOX,21.5,18,20472512.851000033,99.97987380642572,C
90214Z,"LETTER ""Z"" BLING KEY RING",21.49,31,20472534.34100003,99.97997875531516,C
84387A,BIRD ON BRANCH CANVAS SCREEN,21.45,11,20472555.79100003,99.98008350886,C
84899E,YELLOW BROWN BEAR FELT PURSE KIT,21.28,14,20472577.071000032,99.98018743219028,C
35591T,TURQUOISE CHRISTMAS TREE ,21.25,17,20472598.321000032,99.98029120901211,C
21387,IVORY HANGING DECORATION  RABBIT,21.25,25,20472619.571000032,99.98039498583393,C
90128D,PURPLE LEAVES AND BEADS PHONE CHAR,21.24,13,20472640.81100003,99.98049871381959,C
22201,FRYING PAN BLUE RETROSPOT,21.22,4,20472662.03100003,99.98060234413295,C
21594,Dr. Jam's Arouzer Stress Ball,21.06,5,20472683.091000028,99.98070519306789,C
23691,KEEP CALM BIRTHDAY WRAP,21.0,50,20472704.091000028,99.98080774898592,C
35603B,S/16 BLACK SHINY/MAT BAUBLES,21.0,50,20472725.091000028,99.98091030490396,C
23692,WRAP A PRETTY THANK YOU,21.0,50,20472746.091000028,99.98101286082199,C
23388,WOODLAND MINI RUCKSACK ,20.75,5,20472766.841000028,99.98111419583626,C
DCGS0072,CAT CAMOUFLAGUE COLLAR,20.68,4,20472787.521000028,99.98121518899744,C
46776a,WOVEN BUBBLE GUM CUSHION COVER,20.65,5,20472808.171000026,99.98131603565017,C
10002R,ROBOT PENCIL SHARPNER,20.57,4,20472828.741000026,99.9814164916137,C
22344,PARTY PIZZA DISH PINK+WHITE SPOT ,20.4,24,20472849.141000025,99.98151611736263,C
22345,PARTY PIZZA DISH BLUE+WHITE SPOT ,20.4,24,20472869.541000023,99.98161574311158,C
22418,"PEN, 10 COLOURS - SPACEBOY",20.4,24,20472889.941000022,99.9817153688605,C
79172D,PURPLE TINT ACRYLIC FLOWER VASE,20.4,24,20472910.34100002,99.98181499460945,C
85232a,SET/3 POLKA DOT STACKING TINS,20.34,2,20472930.68100002,99.98191432734149,C
22533,MAGIC SLATE BAKE A CAKE ,20.16,48,20472950.84100002,99.98201278102282,C
72801g,4 BURGUNDY WINE DINNER CANDLES,20.08,8,20472970.92100002,99.9821108440149,C
84536a,ENGLISH ROSE NOTEBOOK A7 SIZE,19.970000000000002,25,20472990.891000018,99.98220836980933,C
90082C,DIAMANTE BOW BROOCH WHITE COLOUR,19.93,3,20473010.821000017,99.98230570025916,C
90127A,PINK BEADS+HAND PHONE CHARM,19.92,14,20473030.74100002,99.98240298187285,C
23616,SET 10 CARDS JINGLE BELLS 17217,19.92,8,20473050.66100002,99.98250026348654,C
23646,SET 10 CARDS JINGLE BELLS 16957,19.92,8,20473070.581000023,99.98259754510023,C
23601,SET 10 CARDS SNOWY SNOWDROPS  17100,19.92,8,20473090.501000024,99.98269482671392,C
23031,DOORKNOB CRACKED GLAZE PINK,19.8,12,20473110.301000025,99.9827915222938,C
84570B,WHITE SATIN DRESS JEWEL STAND,19.8,4,20473130.101000026,99.98288821787365,C
23029,DOORKNOB CRACKED GLAZE GREEN,19.8,12,20473149.901000027,99.98298491345352,C
23249,ENAMEL DINNER PLATE PANTRY,19.8,12,20473169.701000027,99.98308160903339,C
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,19.770000000000003,31,20473189.471000027,99.98317815810479,C
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,19.72,68,20473209.191000026,99.98327446299542,C
44092C,PURPLE/COPPER HANGING LAMPSHADE,19.55,23,20473228.741000026,99.98336993767151,C
20680,PINK FLOWERS CHILDS UMBRELLA,19.5,6,20473248.241000026,99.98346516816683,C
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",19.4,52,20473267.641000025,99.98355991030064,C
21185,HOME SWEET HOME  BLACKBOARD,19.049999999999997,3,20473286.691000026,99.98365294316915,C
22963,JAM JAR WITH BLUE LID,18.98,26,20473305.671000026,99.98374563418459,C
84030B,KNITTED POM POM HOT WATER BOTTLE,18.75,5,20473324.421000026,99.98383720196856,C
23056,CRYSTAL CHANDELIER T-LIGHT HOLDER,18.75,3,20473343.171000026,99.98392876975251,C
90025D,BAROQUE BUTTERFLY EARRINGS PINK,18.69,5,20473361.861000028,99.98402004451957,C
84732B,CUTE BIRD CEATURE SCREEN,18.48,28,20473380.341000028,99.98411029372744,C
84311,CAMOFLAGE CUSHION COVER,18.15,11,20473398.491000026,99.9841989313423,C
72796A,S/3 ENGLISH LAVENDER SQU CANDLE,18.15,11,20473416.641000025,99.98428756895717,C
23079, TOADSTOOL BEDSIDE LIGHT ,17.9,2,20473434.541000023,99.98437498566825,C
84986b,SET OF 36 SILVER PAPER DOILIES,17.88,6,20473452.421000022,99.98446230470704,C
84614C,BLUE BAROQUE FLOCK CANDLE HOLDER,17.85,3,20473470.271000024,99.98454947723737,C
71050,SMALL SINGLE FLAME CANDLE HOLDER,17.849999999999998,51,20473488.121000025,99.98463664976771,C
18097B,BLUE TALL PORCELAIN T-LIGHT HOLDER,17.849999999999998,7,20473505.971000027,99.98472382229805,C
21249,WOOD ANIMALS HEIGHT CHART STICKERS ,17.700000000000003,6,20473523.671000026,99.9848102622861,C
90182B,AMETHYST 3 BEAD DROP EARRINGS,17.53,6,20473541.201000027,99.98489587205958,C
23627,SET 10 CARDS XMAS GRAPHIC  17218,17.43,7,20473558.631000027,99.98498099347157,C
22887,"NUMBER TILE VINTAGE FONT, 8",17.36,8,20473575.991000026,99.98506577303047,C
22886,"NUMBER TILE VINTAGE FONT, 7",17.36,8,20473593.351000026,99.98515055258937,C
22880,"NUMBER TILE VINTAGE FONT, 1",17.36,8,20473610.711000025,99.98523533214828,C
22884,"NUMBER TILE VINTAGE FONT, 5",17.36,8,20473628.071000025,99.98532011170718,C
22879,"NUMBER TILE VINTAGE FONT, 0",17.36,8,20473645.431000024,99.9854048912661,C
22883,"NUMBER TILE VINTAGE FONT, 4",17.36,8,20473662.791000023,99.985489670825,C
22882,"NUMBER TILE VINTAGE FONT, 3",17.36,8,20473680.151000023,99.98557445038391,C
22881,"NUMBER TILE VINTAGE FONT, 2",17.36,8,20473697.511000022,99.98565922994281,C
22885,"NUMBER TILE VINTAGE FONT, 6 ",17.36,8,20473714.87100002,99.98574400950172,C
37482b,CUBIC MUG BLUE POLKA DOT,17.35,1,20473732.221000023,99.98582874022448,C
DCGS0066N,NAVY CUDDLES DOG HOODIE,17.3,2,20473749.521000024,99.98591322676648,C
DCGS0068,DOGS NIGHT COLLAR,17.12,2,20473766.641000025,99.98599683425778,C
84796b,BLUE SAVANNAH PICNIC HAMPER FOR 2,17.12,2,20473783.761000026,99.98608044174905,C
22777,GLASS BELL JAR LARGE,17.0,2,20473800.761000026,99.98616346320651,C
23342,MINT DINER CLOCK,17.0,2,20473817.761000026,99.98624648466397,C
84993b,75 BLACK PETIT FOUR CASES,16.99,20,20473834.751000024,99.98632945728527,C
21120,*Boombox Ipod Classic,16.98,1,20473851.731000025,99.98641238107042,C
85036b,CHOCOLATE 1 WICK MORRIS BOX CANDLE,16.94,2,20473868.671000026,99.98649510951097,C
85035c,ROSE 3 WICK MORRIS BOX CANDLE,16.94,2,20473885.611000028,99.98657783795153,C
72805,VANILLA CANDLE IN EMBOSSED ZINC POT,16.9,10,20473902.511000026,99.98666037104746,C
47591c,BLUE FAIRY CAKE CHILD'S APRON,16.84,4,20473919.351000026,99.9867426111265,C
72785A,S/4 CONTEMPORY PINK ROSEBUD CANDLES,16.8,8,20473936.151000027,99.98682465586093,C
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,16.8,40,20473952.951000027,99.98690670059537,C
21511,VINTAGE COLLAGE  GREETING  CARD ,16.8,40,20473969.751000028,99.9869887453298,C
21750, LARGE SKULL WINDMILL,16.8,8,20473986.55100003,99.98707079006422,C
23644,SET 10 CARDS CHRISTMAS TREE 16955,16.65,5,20474003.201000027,99.98715210225639,C
84031a,CHARLIE+LOLA RED HOT WATER BOTTLE ,16.63,1,20474019.831000026,99.98723331677623,C
84031b,CHARLIE LOLA BLUE HOT WATER BOTTLE ,16.63,1,20474036.461000025,99.98731453129608,C
85036a,GARDENIA 1 WICK MORRIS BOXED CANDLE,16.58,2,20474053.041000023,99.98739550163516,C
22384,LUNCH BAG PINK POLKADOTS,16.5,10,20474069.541000023,99.98747608128505,C
23502,PLAYING CARDS VINTAGE DOILEY ,16.25,13,20474085.791000023,99.98755544003114,C
47503J ,SET/3 FLORAL GARDEN TOOLS IN BAG,16.13,1,20474101.921000022,99.98763421274343,C
85160b,BLACK BIRD GARDEN DESIGN MUG,16.13,1,20474118.05100002,99.9877129854557,C
90102,WHITE FRANGIPANI HAIR CLIP,16.11,19,20474134.16100002,99.98779166049569,C
62074B,ELEPHANT CLIP W SUCTION CUP,15.96,38,20474150.12100002,99.9878696029934,C
84630,FLOWERS AND BIRDS WALL PLAQUE,15.9,2,20474166.02100002,99.98794725247419,C
84250M,"GREETING CARD, BLACKPOOL ROCK",15.899999999999999,28,20474181.92100002,99.98802490195497,C
22778,GLASS BELL JAR SMALL,15.8,4,20474197.72100002,99.98810206307425,C
35932,PINK CHRISTMAS TREE DECORATION,15.629999999999999,37,20474213.35100002,99.98817839397897,C
84509a,ENGLISH ROSE PLACEMATS,15.56,2,20474228.911000017,99.98825438303061,C
84912a,PINK ROSE WASHBAG,15.56,2,20474244.471000016,99.98833037208225,C
21560,TOADSTOOL  LUNCHBOX WITH CUTLERY,15.44,4,20474259.911000017,99.98840577510009,C
21853,GUMBALL CUSTOM CARS TOP TRUMPS GAME,15.399999999999999,3,20474275.311000016,99.98848098277331,C
37481,CUBIC MUG TEATIME CAKES,15.3,6,20474290.611000016,99.98855570208502,C
22932,BAKING MOULD TOFFEE CUP  CHOCOLATE,15.3,6,20474305.911000017,99.98863042139673,C
17107D,FLOWER FAIRY 5 SUMMER DRAW LINERS,15.3,6,20474321.211000018,99.98870514070846,C
